seniorcitizen,tenure,monthlycharges,gender_male,dependents_yes,phoneservice_yes,multiplelines_yes,internetservice_fiber optic,contract_one year,contract_two year,churn
0,13,81,1,0,1,0,0,0,0,1
0,63,76,1,1,1,1,0,0,1,0
0,18,25,0,1,1,1,1,0,1,0
1,54,99,0,0,1,0,0,1,0,0
0,31,21,0,0,1,1,1,1,0,0
0,1,25,0,0,0,0,0,0,0,1
0,55,76,0,1,1,0,0,0,0,0
1,55,60,1,0,1,1,1,0,1,0
0,70,20,0,0,1,0,0,0,1,0
0,67,69,1,0,1,0,1,0,0,0
1,37,107,0,0,1,1,1,1,0,1
0,20,20,0,0,1,0,0,0,0,0
1,72,73,1,0,1,1,0,0,0,0
0,27,20,0,0,1,1,1,0,1,0
0,35,20,1,1,1,0,0,0,0,0
0,58,44,0,1,1,0,0,0,0,0
0,65,111,0,0,1,0,0,0,0,0
0,40,25,1,0,1,0,0,0,1,0
0,3,75,1,0,1,0,0,0,0,1
0,24,24,1,1,1,0,0,1,0,0
0,9,66,0,0,1,0,1,0,0,1
0,40,79,0,0,1,1,1,0,1,0
0,39,81,1,0,1,1,1,0,0,0
1,32,80,1,0,1,0,0,0,0,1
0,51,83,1,0,1,1,1,0,0,0
0,17,75,0,1,1,1,0,0,0,0
0,48,66,0,0,1,1,0,0,0,0
1,7,51,0,0,1,0,0,0,0,0
0,48,56,1,1,1,1,1,0,0,0
0,6,55,1,1,1,0,0,0,1,1
1,13,82,0,0,1,0,0,0,0,1
0,35,55,1,0,1,0,1,0,0,0
0,1,19,1,1,1,0,0,0,0,0
0,55,51,0,0,1,0,1,0,0,0
0,1,20,0,0,1,0,0,1,0,0
0,49,60,0,0,1,1,0,1,0,1
0,10,20,1,0,1,1,1,0,1,0
0,58,76,0,1,1,0,0,1,0,0
1,16,85,1,0,1,1,1,1,0,0
0,72,117,0,1,1,1,1,1,0,0
0,41,94,0,1,1,0,0,0,0,0
0,52,61,1,0,1,0,1,1,0,0
0,67,107,0,1,1,1,0,0,0,0
1,50,109,0,0,1,0,0,0,0,0
0,45,51,1,0,1,0,0,0,0,0
1,21,65,1,0,1,1,1,0,0,0
0,29,101,0,0,1,1,1,0,0,0
0,1,79,1,0,1,1,1,1,0,1
1,52,109,0,0,1,0,0,0,0,0
0,5,64,1,1,1,1,1,1,0,0
0,23,91,0,1,1,1,1,1,0,0
0,15,96,1,0,1,1,0,0,0,0
0,72,110,0,1,1,0,1,0,1,0
0,69,20,0,1,1,0,0,1,0,0
0,63,90,1,0,1,0,1,0,0,0
0,66,64,1,0,1,0,1,0,0,0
0,35,59,0,1,1,0,1,0,0,0
1,41,84,1,0,1,1,1,1,0,1
0,44,95,0,0,1,0,0,0,0,0
0,56,86,1,0,1,1,1,0,0,0
0,37,70,1,0,1,0,1,0,0,0
0,61,21,1,1,1,1,0,0,1,0
0,4,102,1,1,1,0,0,0,0,1
0,1,50,0,0,1,1,1,0,0,1
0,2,46,0,0,1,0,1,1,0,0
0,62,92,1,0,1,1,0,0,0,0
1,24,70,1,0,1,0,0,0,0,0
0,64,91,0,1,1,0,1,1,0,0
0,55,58,1,1,1,1,0,1,0,1
0,2,76,0,0,1,0,0,1,0,1
0,1,45,1,0,1,0,0,0,0,0
0,61,61,0,1,0,0,0,1,0,0
1,32,105,1,0,1,0,0,0,0,1
1,72,110,0,0,1,0,0,0,1,0
0,38,20,0,1,1,0,1,0,0,0
0,2,71,0,0,1,0,0,0,0,1
0,38,89,0,0,1,1,1,0,0,0
0,71,54,1,0,0,0,1,0,0,0
0,49,20,0,1,1,0,1,0,0,0
0,42,48,1,1,0,0,0,0,0,0
0,1,45,1,0,1,0,0,1,0,1
0,49,52,1,1,0,0,1,0,0,1
0,72,106,1,1,1,1,1,1,0,0
1,62,105,0,0,1,1,1,0,0,0
0,22,19,0,0,1,0,0,1,0,0
1,41,112,1,1,1,0,0,1,0,1
1,32,91,0,1,1,0,0,0,0,0
0,18,44,1,0,1,1,0,0,0,0
0,23,104,1,0,1,0,1,0,0,1
0,42,105,0,0,1,0,1,0,0,1
0,1,81,0,0,1,1,0,1,0,1
0,9,103,1,1,1,1,1,1,0,0
0,0,20,0,1,1,0,1,0,0,0
0,30,79,0,0,1,0,0,1,0,0
0,59,25,0,1,1,0,0,0,0,0
0,37,93,1,1,1,0,1,0,0,0
0,24,83,0,1,1,1,0,0,1,0
0,11,73,1,0,1,0,1,0,1,0
1,68,20,1,0,1,1,1,1,0,0
1,42,85,0,0,1,1,0,0,1,1
0,25,74,0,0,1,1,0,0,1,1
0,68,20,0,0,1,1,1,1,0,0
0,23,25,0,0,1,1,1,0,0,0
0,11,65,0,0,1,1,0,0,1,0
0,54,55,1,1,1,1,1,0,0,1
0,27,21,0,1,1,0,1,0,0,0
1,28,101,0,0,1,1,1,0,1,1
0,12,20,0,0,1,0,0,0,0,0
0,51,76,1,1,1,1,1,0,0,0
0,56,98,0,0,1,0,1,0,0,1
0,24,25,0,0,1,1,1,0,0,0
1,37,90,0,0,1,0,0,1,0,0
0,48,20,1,0,1,0,0,0,1,0
0,33,20,0,0,1,1,1,0,0,0
0,47,87,1,0,1,0,0,0,0,0
0,62,60,1,0,1,0,0,1,0,0
0,65,55,0,0,1,1,1,0,0,0
0,35,20,1,1,1,1,1,1,0,0
0,22,95,1,0,1,1,0,0,1,1
0,58,72,1,1,1,0,0,0,0,0
0,66,25,1,0,1,0,0,0,1,0
0,49,84,1,1,1,1,1,0,0,1
0,40,81,0,0,1,1,0,0,1,0
0,7,49,1,1,1,0,1,0,0,1
1,15,80,1,0,1,1,1,1,0,1
0,2,25,1,0,0,0,0,0,0,1
1,31,89,1,0,1,0,0,0,1,0
0,30,95,1,0,1,1,1,0,0,0
0,1,44,1,0,1,0,0,0,0,0
0,70,26,0,0,1,0,1,0,0,0
0,59,19,1,1,1,0,0,0,0,0
0,56,76,1,1,1,1,1,0,0,0
0,72,66,0,0,0,1,0,0,1,0
0,1,26,0,0,1,0,0,1,0,0
0,72,110,0,1,1,1,1,0,0,0
0,70,39,1,0,0,0,0,0,0,0
1,55,89,0,0,1,1,1,1,0,0
0,24,52,0,1,0,0,1,0,0,0
0,46,85,0,1,1,0,0,1,0,0
0,2,45,1,0,1,0,1,0,1,1
0,17,20,0,0,1,1,1,0,0,0
0,71,101,1,1,1,1,0,0,1,0
0,72,20,0,1,1,0,0,0,1,0
0,7,80,0,0,1,0,0,0,0,1
0,27,19,0,0,1,0,1,0,0,0
0,37,91,1,1,1,1,1,0,0,0
0,18,50,0,0,1,1,1,0,1,0
0,66,106,1,0,1,1,0,0,1,0
0,2,80,1,0,1,0,1,0,0,1
0,4,34,0,0,0,1,1,1,0,1
0,14,90,1,0,1,1,0,0,1,1
1,27,84,0,0,1,0,0,0,1,0
0,62,111,0,1,1,1,1,0,0,0
0,49,101,1,1,1,0,0,0,0,1
1,45,102,0,0,1,1,0,0,0,0
0,1,46,1,0,1,0,0,0,0,1
0,68,115,1,1,1,0,0,0,0,0
0,59,107,0,0,1,0,0,1,0,0
1,72,116,1,1,1,0,0,0,0,0
0,9,76,1,0,1,1,1,1,0,0
0,42,25,1,0,1,0,1,0,0,0
0,1,55,1,0,1,0,1,0,0,1
0,17,89,1,1,1,1,1,0,0,1
0,30,20,1,0,1,1,1,0,1,0
0,47,20,1,1,1,1,1,1,0,0
0,41,20,0,1,1,1,1,1,0,0
0,5,40,1,0,0,0,0,0,1,1
0,1,80,0,0,1,0,0,0,0,1
0,7,54,0,0,1,1,1,1,0,0
0,4,66,1,0,1,0,0,0,0,0
0,60,74,1,1,1,1,1,0,0,0
0,36,20,1,0,1,1,0,0,1,0
0,67,70,0,1,1,1,1,1,0,0
0,31,89,1,0,1,0,0,0,1,0
0,0,20,1,1,1,0,0,0,0,0
1,65,99,1,0,1,1,0,1,0,0
0,12,90,0,0,1,0,0,0,1,1
0,24,66,0,0,1,0,0,0,0,0
1,56,95,1,1,1,1,1,0,1,0
0,22,95,1,0,1,0,0,0,0,1
1,24,101,1,0,1,1,1,0,0,1
0,8,26,1,1,0,0,0,0,1,1
0,61,104,1,1,1,1,1,0,0,0
0,1,23,1,0,0,0,1,0,0,1
0,1,90,1,0,1,0,0,0,1,1
0,65,90,1,0,1,1,1,0,1,1
0,57,21,1,0,1,0,0,0,1,0
0,62,71,1,1,1,0,1,0,0,0
0,11,78,1,1,1,0,1,0,0,0
0,5,76,0,0,1,0,0,0,1,1
0,1,21,1,0,1,1,0,1,0,1
0,55,90,0,0,1,0,0,0,0,0
0,3,20,0,0,1,1,1,0,1,0
0,2,35,0,0,0,1,0,0,1,1
0,71,90,1,1,1,0,1,0,0,0
0,4,75,1,0,1,1,0,0,1,1
0,22,21,0,0,1,1,1,0,0,0
0,35,24,0,0,0,1,0,1,0,0
0,23,90,0,0,1,0,1,1,0,0
0,72,107,0,1,1,0,1,1,0,0
0,72,92,0,0,1,1,1,0,0,0
0,35,25,1,1,1,0,0,0,0,0
0,9,20,1,1,1,1,1,0,0,0
1,72,84,1,0,1,0,1,0,0,0
1,11,95,0,0,1,1,1,0,1,1
0,2,51,0,0,0,1,0,1,0,0
1,22,74,0,0,1,0,1,0,0,1
0,4,74,1,0,1,1,1,0,1,1
1,1,70,1,0,1,1,0,0,1,1
1,20,62,0,0,1,0,0,1,0,1
0,72,91,1,1,1,1,0,1,0,0
0,72,20,1,1,1,0,0,0,1,0
0,17,50,1,1,1,0,0,0,0,0
0,55,90,0,0,1,0,0,1,0,0
0,8,67,1,0,1,0,0,0,1,0
0,4,100,1,0,1,1,0,0,1,1
0,15,75,1,1,1,0,0,1,0,0
0,1,70,1,1,1,1,0,0,0,1
0,31,91,1,0,1,0,0,1,0,0
0,55,59,1,0,1,0,0,0,0,0
0,13,54,0,1,1,0,0,0,1,0
0,69,39,1,1,0,0,0,1,0,0
0,39,20,0,1,1,1,1,1,0,0
0,10,20,1,0,1,0,0,0,0,0
0,64,106,1,0,1,0,0,0,1,1
0,1,71,0,0,1,1,1,0,0,1
0,3,59,0,1,1,0,1,0,0,0
1,72,107,0,0,1,1,0,0,1,0
0,1,30,1,0,0,0,0,0,0,1
0,40,85,1,1,1,1,1,0,0,0
0,4,94,0,0,1,0,0,0,0,1
0,32,20,1,1,1,1,1,0,1,0
0,53,85,0,1,1,0,0,0,0,0
0,2,48,1,0,1,0,0,0,0,1
0,5,56,1,1,1,1,1,0,0,0
0,48,45,0,1,0,0,0,0,0,0
0,15,84,0,0,1,1,1,0,0,0
0,20,20,0,1,1,0,0,1,0,0
0,62,96,1,0,1,0,0,0,0,0
1,4,71,1,0,1,0,0,0,1,0
0,10,20,1,0,1,0,0,0,0,0
0,11,75,1,0,1,0,1,1,0,1
1,7,89,0,0,1,1,1,0,0,0
0,55,86,1,1,1,0,0,1,0,0
0,60,81,0,1,1,1,0,0,1,0
0,72,19,1,0,1,0,0,1,0,0
1,10,75,1,0,1,1,1,0,0,0
0,39,20,1,0,1,0,0,0,1,0
0,13,89,0,1,1,0,1,0,0,0
0,56,106,0,0,1,1,1,0,1,0
0,72,25,1,1,1,0,0,0,0,0
0,16,96,0,0,1,1,0,0,1,1
1,2,45,1,0,1,0,1,0,0,1
0,22,25,1,0,1,1,0,0,1,0
0,13,101,1,0,1,0,1,0,0,0
0,22,83,1,0,1,1,1,1,0,0
0,63,80,0,0,1,1,1,1,0,0
0,72,109,1,0,1,1,1,0,0,0
0,44,91,1,0,1,0,1,0,0,0
0,1,44,1,0,1,1,1,0,1,0
0,9,68,1,0,1,0,1,0,0,0
0,55,90,1,1,1,1,1,1,0,0
0,43,35,1,0,0,0,0,1,0,0
0,7,25,0,1,0,0,0,0,1,0
0,51,107,1,0,1,0,0,0,1,0
0,14,91,0,1,1,0,0,0,0,1
1,45,63,1,0,1,0,0,0,1,1
1,30,80,1,0,1,1,0,1,0,1
0,53,21,0,1,1,0,0,1,0,0
1,27,85,1,0,1,0,1,1,0,0
1,51,25,1,0,1,1,1,1,0,0
0,64,87,1,0,1,1,1,0,0,0
1,47,100,1,0,1,1,1,0,0,1
0,1,70,1,0,1,1,0,0,0,1
0,31,66,1,0,1,1,1,1,0,0
0,1,70,0,0,1,1,0,0,1,1
0,3,55,0,1,1,0,1,0,0,1
1,31,99,0,1,1,0,0,0,0,1
0,51,107,0,0,1,1,0,0,1,0
0,1,48,0,0,1,1,0,1,0,0
0,56,69,0,1,1,1,1,0,1,0
0,1,20,1,1,1,0,0,0,0,0
0,42,78,0,1,1,0,0,0,0,1
0,22,19,0,1,1,0,0,0,0,0
0,47,20,1,0,1,0,1,0,0,0
0,62,65,0,0,1,0,0,1,0,0
0,70,51,1,0,0,1,0,0,0,0
1,7,74,1,0,1,1,0,0,1,1
0,36,21,1,0,1,0,1,1,0,0
0,27,20,0,0,1,1,1,0,0,0
0,55,94,0,0,1,1,1,0,0,0
0,20,70,0,0,1,1,1,1,0,0
0,4,46,0,0,1,0,0,0,0,1
1,55,52,0,0,1,0,0,1,0,0
1,47,67,0,0,1,0,0,0,1,0
0,7,81,0,0,1,0,1,0,0,1
1,39,101,0,0,1,0,0,1,0,0
0,70,20,0,0,1,1,1,0,0,0
0,6,74,0,0,1,0,1,1,0,0
0,23,86,0,1,1,0,1,0,0,0
0,53,109,0,0,1,1,0,0,1,0
0,2,86,1,0,1,0,1,0,0,1
0,3,88,1,0,1,1,1,0,0,1
0,24,91,1,0,1,1,0,0,0,1
0,68,56,0,0,1,1,1,0,1,0
0,2,20,0,0,1,1,0,0,1,0
0,46,96,0,0,1,0,0,0,0,0
1,13,60,1,0,1,1,1,0,0,0
0,32,108,1,0,1,0,1,0,0,1
1,23,106,1,0,1,0,0,0,1,1
0,44,26,1,1,1,0,1,0,0,0
1,45,100,0,0,1,1,0,0,1,0
1,72,110,1,0,1,1,1,0,1,0
0,21,111,1,0,1,0,0,0,0,1
0,19,20,1,0,1,0,1,0,0,0
0,25,54,1,1,1,0,0,0,0,0
1,1,75,1,0,1,1,1,0,0,1
0,56,74,0,0,1,0,1,0,0,1
0,3,50,1,0,1,0,0,1,0,1
0,13,70,0,0,1,0,0,0,0,0
0,12,60,1,0,1,0,1,0,1,1
0,2,20,1,1,1,1,1,0,1,1
0,60,65,0,0,1,0,0,0,1,0
0,69,105,0,0,1,0,0,0,0,0
0,67,68,1,1,1,1,1,0,1,0
1,53,60,1,0,1,0,0,0,0,1
0,68,101,1,1,1,1,1,0,0,0
0,1,20,1,0,1,1,0,0,0,1
0,62,70,0,1,1,0,0,0,1,0
1,16,74,1,0,1,0,0,1,0,1
0,7,71,1,1,1,1,1,0,0,0
0,34,116,1,0,1,0,0,0,1,0
0,45,96,1,1,1,1,1,0,0,0
0,34,90,1,1,1,0,1,0,0,0
0,34,70,0,0,1,1,1,1,0,1
0,70,24,0,1,1,0,1,0,0,0
0,54,20,1,0,1,1,1,0,0,0
0,14,86,1,0,1,0,1,0,0,1
0,54,71,1,1,1,1,1,1,0,0
1,1,74,0,0,1,0,0,0,1,1
0,1,20,1,0,1,1,1,1,0,0
1,1,80,1,0,1,0,1,0,0,1
0,35,92,1,0,1,1,1,1,0,0
0,19,40,0,0,0,1,0,1,0,0
0,2,90,0,0,1,0,0,0,0,0
0,1,20,0,0,1,0,0,0,1,1
0,4,70,1,1,1,1,1,0,0,0
1,65,110,1,0,1,0,1,0,0,0
1,6,89,0,0,1,0,0,0,0,0
0,67,25,0,1,1,1,0,0,1,0
0,54,84,1,0,1,0,1,0,0,0
1,24,94,0,0,1,0,0,0,0,1
0,17,19,1,0,1,0,0,0,0,0
1,40,99,0,0,1,1,1,1,0,1
1,41,54,1,0,0,0,1,0,1,0
1,57,101,1,0,1,1,1,0,0,1
0,27,89,0,0,1,0,1,0,0,0
0,15,20,0,1,1,1,1,0,1,0
0,1,20,1,1,1,1,0,1,0,0
0,11,90,0,0,1,0,1,0,0,1
1,8,80,1,1,1,0,0,1,0,1
1,56,73,0,1,1,1,1,1,0,0
0,24,29,1,0,0,0,0,0,1,0
0,1,51,1,0,1,1,1,0,0,0
1,1,26,0,0,0,0,0,1,0,1
0,26,39,0,1,0,1,1,0,0,0
0,22,101,1,0,1,1,0,0,0,1
0,72,110,0,0,1,1,1,0,0,0
0,30,25,1,1,1,0,1,0,1,0
0,33,21,1,1,1,0,0,1,0,0
0,1,20,1,0,1,0,1,0,0,0
0,70,48,1,0,0,0,0,1,0,0
1,33,110,1,0,1,0,1,0,0,0
0,23,21,1,1,1,1,0,1,0,0
0,25,56,1,0,1,1,1,0,0,0
1,24,55,1,0,1,1,0,0,1,0
0,14,50,0,0,1,1,1,0,0,0
0,52,25,0,1,1,1,0,0,0,0
0,38,74,1,1,1,0,0,0,0,0
0,29,71,0,0,1,1,0,1,0,0
0,72,19,1,1,1,1,1,0,0,0
0,54,46,1,0,0,0,0,0,1,0
0,69,82,0,0,1,1,1,0,0,0
0,22,51,1,1,1,1,0,1,0,0
0,12,84,0,1,1,0,1,0,0,0
0,65,60,0,0,0,0,0,0,1,0
0,43,115,0,0,1,1,0,0,1,0
0,66,90,0,1,1,0,0,0,0,0
0,50,90,1,0,1,1,1,0,0,0
0,14,80,0,0,1,1,1,0,1,0
0,4,45,1,1,1,0,0,0,0,0
0,25,34,0,0,0,0,0,0,0,1
0,67,26,1,1,1,0,0,1,0,0
0,67,74,0,1,1,0,0,0,0,0
1,60,104,1,0,1,1,1,0,0,0
0,61,80,1,0,1,0,1,0,1,0
0,5,20,1,1,1,0,0,1,0,0
0,56,107,0,0,1,0,1,0,0,0
0,5,46,0,1,1,0,0,0,0,1
0,50,70,1,0,1,0,1,0,0,0
0,4,21,1,0,1,0,1,0,0,0
0,1,20,0,0,1,0,1,0,0,1
0,2,81,0,0,1,1,0,0,1,1
1,14,100,0,0,1,0,0,0,0,1
0,18,20,0,1,1,0,0,0,0,1
0,3,105,1,0,1,1,1,0,0,1
0,30,85,0,0,1,1,1,0,0,1
0,1,21,1,0,1,1,1,1,0,0
0,31,50,0,0,0,0,0,0,1,0
0,10,20,0,0,1,1,0,0,1,0
0,31,20,1,0,1,1,0,1,0,0
0,4,56,0,1,1,1,1,0,0,1
0,1,71,1,0,1,1,1,0,0,1
0,46,20,0,1,1,1,1,0,0,0
0,23,81,1,0,1,0,0,0,0,1
0,9,41,1,0,0,1,1,1,0,1
0,1,69,1,0,1,1,1,1,0,1
1,45,86,0,0,1,0,0,1,0,0
0,35,57,0,0,1,1,1,1,0,0
0,72,91,1,1,1,0,0,1,0,0
0,15,60,1,1,1,0,0,0,0,0
0,52,26,1,1,1,1,1,0,0,0
0,15,20,0,0,1,0,0,0,0,0
1,20,90,1,0,1,0,1,0,0,0
0,1,20,1,1,1,1,1,0,0,0
1,5,60,0,0,1,1,1,0,0,0
0,50,84,0,1,1,0,0,0,0,1
0,5,70,1,0,1,0,1,0,0,1
0,5,56,0,0,1,1,0,0,0,0
0,72,83,0,1,1,0,1,0,0,0
0,68,19,0,1,1,0,0,0,0,0
0,2,52,0,1,1,0,0,0,0,0
0,60,90,1,0,1,1,0,0,1,0
0,9,70,1,0,1,0,0,0,0,0
0,12,87,0,0,1,1,1,0,0,0
0,1,36,0,0,0,0,0,0,0,1
0,14,81,0,1,1,0,0,0,0,0
0,50,21,1,0,1,0,0,0,1,0
0,41,20,1,0,1,0,0,0,0,0
0,54,91,0,1,1,1,1,1,0,0
1,1,70,0,0,1,0,1,0,0,1
0,50,108,1,1,1,1,1,0,1,0
0,7,25,0,0,0,0,1,0,0,0
1,48,99,1,0,1,0,0,1,0,0
0,52,96,0,1,1,0,0,0,1,0
0,3,95,0,0,1,0,1,0,0,1
0,67,85,0,1,1,0,0,0,1,0
1,9,55,1,0,1,0,0,0,0,1
0,4,86,1,0,1,0,0,0,0,1
0,12,74,0,0,1,0,0,0,0,1
1,36,92,0,0,1,1,0,0,1,0
0,1,51,0,0,1,0,1,0,1,1
0,20,89,0,0,1,0,1,1,0,0
1,1,71,0,0,1,0,0,0,0,1
1,67,103,1,0,1,0,0,0,0,0
0,53,98,0,0,1,0,1,0,0,1
0,49,52,0,0,1,1,1,0,1,0
0,43,78,1,0,1,1,0,0,1,1
0,10,20,1,0,1,1,1,0,0,0
0,1,75,1,0,1,1,0,0,1,1
0,51,70,0,1,1,0,0,0,0,0
0,67,106,0,0,1,1,1,0,0,0
0,5,85,1,0,1,0,0,0,0,1
0,71,85,1,1,1,1,0,0,1,0
0,6,45,1,1,1,1,1,1,0,1
0,65,94,1,0,1,1,1,0,0,0
0,57,70,0,1,1,1,1,1,0,1
0,31,21,1,1,1,1,0,0,1,0
1,28,111,0,0,1,1,1,0,0,0
0,7,21,0,1,1,0,0,0,0,0
0,71,83,0,0,1,0,0,0,1,0
0,60,100,0,0,1,1,1,1,0,0
0,71,87,1,1,1,1,1,0,0,0
0,44,88,0,0,1,0,1,0,0,0
0,62,101,0,0,1,0,0,0,0,0
0,27,82,1,0,1,0,0,0,0,0
0,41,78,0,1,1,0,0,0,1,0
0,1,20,1,0,1,0,0,0,0,1
0,35,33,0,0,0,0,0,1,0,0
0,71,96,0,1,1,1,0,0,1,0
0,5,51,0,0,0,1,1,1,0,0
0,70,58,0,1,0,0,1,0,0,0
0,61,99,0,1,1,1,1,0,0,1
0,15,83,0,0,1,1,0,0,1,0
0,70,25,1,1,1,0,0,0,1,0
0,17,19,1,0,1,1,1,0,1,0
0,19,24,1,1,1,0,0,0,1,0
0,29,85,1,0,1,1,1,0,0,0
0,71,49,1,0,0,0,1,0,1,1
0,72,20,1,1,1,0,1,0,0,0
0,52,64,1,0,0,0,0,0,0,0
0,7,44,1,0,1,0,0,0,1,0
0,42,86,0,0,1,0,0,1,0,0
0,3,20,0,0,1,0,0,0,1,0
0,72,25,0,0,1,0,0,0,0,0
0,63,59,1,1,0,0,0,0,0,0
0,63,20,0,1,1,1,1,0,1,0
0,36,54,0,0,1,0,0,0,0,0
1,70,114,0,0,1,1,1,1,0,0
0,2,20,1,0,1,0,0,0,0,0
0,2,20,0,0,1,0,0,0,0,0
1,61,64,1,0,1,0,0,0,0,0
0,46,20,1,0,1,1,1,0,0,0
0,72,111,0,0,1,0,0,0,0,0
0,72,108,1,0,1,0,1,0,0,0
0,64,55,0,1,0,1,0,0,1,0
1,24,93,1,0,1,0,1,0,0,1
0,38,20,0,1,1,0,0,0,1,0
0,18,78,1,0,1,0,1,0,0,0
0,1,80,1,0,1,0,0,0,0,1
0,69,114,1,1,1,1,0,0,1,0
1,42,105,0,0,1,0,0,1,0,1
0,33,75,1,1,1,0,0,0,1,0
0,5,84,0,0,1,1,1,0,0,0
0,57,108,1,0,1,1,1,0,0,0
0,71,99,0,1,1,0,0,0,0,0
0,18,20,0,0,1,1,1,1,0,0
0,34,61,0,1,0,0,1,0,0,0
1,72,63,1,0,0,0,0,0,0,0
1,3,105,1,0,1,0,1,0,0,1
0,67,60,0,0,1,1,1,0,0,0
1,60,49,0,0,0,0,0,0,0,0
0,67,71,1,0,1,1,1,0,0,0
0,6,41,0,1,0,0,0,0,0,0
0,1,20,0,0,1,1,1,0,0,1
0,26,59,1,0,1,0,0,1,0,0
0,36,20,0,0,1,0,0,0,1,0
0,1,20,1,1,1,0,0,0,0,0
0,45,79,1,1,1,0,0,1,0,0
0,2,46,1,0,1,1,1,0,0,1
1,57,105,1,0,1,0,0,0,1,0
0,8,60,0,0,1,1,0,1,0,0
0,10,60,1,1,1,0,1,0,0,0
0,2,20,1,0,1,1,1,0,0,0
0,72,65,1,0,0,1,1,0,0,0
0,7,19,1,0,1,0,0,1,0,0
1,16,79,1,0,1,0,1,0,1,0
0,65,110,1,0,1,1,0,0,1,0
0,36,86,0,0,1,1,1,0,0,0
0,13,49,0,0,0,0,0,0,0,1
0,36,99,0,0,1,1,1,0,0,1
0,28,70,0,1,1,1,1,0,0,0
1,9,80,1,0,1,0,0,0,0,0
0,29,21,1,1,1,1,1,0,1,0
1,72,116,0,0,1,0,1,0,0,0
0,35,20,1,1,1,0,1,0,0,0
0,29,45,1,1,0,1,1,0,0,0
0,24,20,1,0,1,0,0,0,0,0
0,65,105,0,0,1,1,0,0,1,0
0,64,113,0,1,1,1,1,1,0,0
0,1,70,0,0,1,1,0,1,0,1
1,72,25,1,0,1,1,0,0,0,0
0,63,105,1,1,1,0,1,0,0,0
0,1,61,1,0,1,1,1,0,0,0
1,2,71,0,0,1,1,1,0,0,1
0,72,110,0,1,1,0,0,0,1,0
0,71,99,1,0,1,0,0,0,1,0
0,71,59,0,1,0,1,1,0,0,0
0,56,25,1,0,1,1,1,0,0,1
0,63,89,1,1,1,0,0,0,0,0
0,38,95,1,1,1,0,1,0,0,1
0,1,60,0,1,1,1,1,0,0,1
0,2,21,1,0,1,0,1,0,0,0
1,58,99,1,0,1,1,1,0,0,0
0,17,21,1,0,1,0,0,0,1,0
0,31,76,1,0,1,1,1,0,1,0
0,5,49,0,1,1,1,0,0,1,0
0,20,108,1,0,1,0,0,0,0,0
0,26,84,1,0,1,1,0,0,0,0
0,2,20,1,0,1,1,0,0,1,0
0,13,104,0,1,1,1,0,0,0,0
0,10,70,1,0,1,0,0,1,0,1
0,46,46,0,0,0,1,1,0,1,0
0,16,20,1,1,1,0,1,0,0,0
0,50,103,0,1,1,0,1,1,0,0
1,30,50,1,0,1,1,0,0,1,1
1,67,95,1,0,1,0,1,0,0,0
0,12,20,0,0,1,0,0,0,0,0
0,69,59,0,1,1,1,1,1,0,0
0,10,90,1,0,1,1,1,0,0,1
0,40,26,0,1,1,1,1,0,1,0
0,14,85,1,0,1,0,1,0,0,1
0,10,54,1,0,1,1,0,0,1,0
0,45,95,0,0,1,1,1,0,0,0
0,50,70,1,1,1,1,1,0,0,0
0,57,21,1,0,1,1,1,0,0,0
0,57,104,0,0,1,0,0,1,0,1
0,54,80,1,0,1,0,0,0,1,0
0,69,55,0,1,0,0,0,0,0,0
0,7,70,1,1,1,1,0,0,0,1
0,11,55,0,0,1,0,1,0,0,0
0,50,20,1,1,1,1,1,0,0,0
0,42,55,0,0,0,0,0,0,0,0
0,34,110,0,0,1,0,0,0,0,1
0,21,35,0,0,0,1,0,0,1,0
0,25,95,0,0,1,1,1,1,0,0
0,12,54,0,0,1,0,0,0,0,0
0,2,54,0,0,1,1,1,0,0,0
0,54,46,1,1,0,0,1,0,1,0
0,11,49,0,0,1,1,0,0,1,1
0,17,75,0,0,1,0,0,0,1,0
1,23,95,0,0,1,0,0,0,0,0
1,16,39,1,0,0,1,1,0,1,1
0,17,34,1,0,0,0,1,0,0,0
0,15,75,1,1,1,1,1,0,0,1
0,47,75,0,0,1,0,0,1,0,0
0,10,26,1,0,1,0,0,1,0,0
0,62,86,1,1,1,1,1,0,1,0
0,17,20,0,0,1,0,0,0,0,0
0,70,25,1,1,1,0,0,1,0,0
0,67,101,1,0,1,0,0,0,0,0
0,63,100,0,0,1,0,0,0,0,1
0,12,70,1,1,1,0,0,0,0,0
0,3,74,0,0,1,0,0,0,0,1
0,56,81,0,1,1,1,1,0,0,0
1,65,101,1,0,1,0,0,0,0,0
0,2,44,0,0,1,0,0,0,0,0
0,2,20,1,0,1,1,1,0,0,0
1,2,44,0,0,1,0,1,0,0,0
1,53,102,1,0,1,0,0,1,0,1
0,4,24,1,1,1,1,0,0,1,0
0,1,51,0,0,1,1,0,0,1,1
0,72,91,0,1,1,0,0,0,0,0
0,46,20,1,1,1,0,1,1,0,0
0,6,51,0,0,0,0,1,0,0,0
0,72,68,1,1,1,1,1,0,0,0
1,17,94,0,0,1,1,1,0,0,0
0,6,20,1,1,1,0,1,0,0,0
1,1,95,1,0,1,1,1,0,1,1
1,6,96,1,0,1,0,1,0,0,1
0,9,20,0,0,1,0,0,1,0,0
0,3,91,1,0,1,0,0,0,1,0
